user_id,item_id,event_type,rating,timestamp,scene_id,slot_id,country,age_bucket,content_sensitivity,placement_object
U00060,B0033,view,1,2026-01-22T02:06:00+00:00,S017,SL0017,US,25-34,medium,bottle
U00326,B0013,view,1,2026-01-04T00:06:00+00:00,S014,SL0044,IN,25-34,low,bottle
U00622,B0060,view,1,2026-01-20T03:13:00+00:00,S003,SL0033,IN,25-34,medium,bottle
U00083,B0067,view,1,2026-01-30T11:58:00+00:00,S007,SL0045,EU,45+,low,bottle
U00527,B0016,view,1,2026-01-12T23:10:00+00:00,S003,SL0039,AE,18-24,medium,bottle
U00065,B0051,view,1,2026-01-18T12:00:00+00:00,S029,SL0044,IN,13-17,low,bottle
U00675,B0066,view,1,2026-01-11T18:23:00+00:00,S015,SL0014,IN,25-34,medium,bottle
U00511,B0063,add_to_cart,4,2026-01-09T19:13:00+00:00,S012,SL0021,US,18-24,low,bottle
U00157,B0027,click,3,2026-01-24T16:50:00+00:00,S002,SL0060,US,35-44,medium,bottle
U00095,B0067,view,1,2026-01-07T04:34:00+00:00,S025,SL0019,US,35-44,low,bottle
U00527,B0050,view,1,2026-01-08T22:08:00+00:00,S001,SL0013,AE,18-24,low,bottle
U00260,B0066,view,1,2026-01-11T17:37:00+00:00,S018,SL0051,IN,25-34,low,bottle
U00023,B0006,click,3,2026-01-18T15:18:00+00:00,S029,SL0009,AE,18-24,low,bottle
U00322,B0006,view,1,2026-01-08T23:12:00+00:00,S003,SL0014,IN,13-17,medium,bottle
U00667,B0040,view,1,2026-01-15T04:14:00+00:00,S022,SL0022,EU,18-24,low,bottle
U00197,B0021,click,3,2026-01-09T17:41:00+00:00,S025,SL0035,IN,25-34,low,bottle
U00226,B0012,view,1,2026-01-28T00:39:00+00:00,S003,SL0005,AE,18-24,medium,bottle
U00422,B0054,view,1,2026-01-18T16:53:00+00:00,S006,SL0030,US,18-24,medium,bottle
U00232,B0035,click,3,2026-01-12T06:06:00+00:00,S016,SL0011,IN,25-34,medium,bottle
U00128,B0009,click,3,2026-01-26T16:03:00+00:00,S030,SL0024,US,35-44,medium,bottle
U00279,B0006,view,1,2026-01-21T07:22:00+00:00,S010,SL0014,EU,25-34,medium,bottle
U00796,B0022,view,1,2026-01-16T14:00:00+00:00,S030,SL0009,US,25-34,medium,bottle
U00523,B0035,view,1,2026-01-17T18:34:00+00:00,S028,SL0032,US,13-17,low,bottle
U00483,B0041,view,1,2026-01-22T09:41:00+00:00,S027,SL0014,IN,18-24,low,bottle
U00718,B0066,view,1,2026-01-30T01:36:00+00:00,S016,SL0029,US,45+,medium,bottle
U00761,B0006,view,1,2026-01-16T05:53:00+00:00,S007,SL0052,EU,45+,low,bottle
U00465,B0008,view,1,2026-01-20T21:06:00+00:00,S029,SL0036,IN,25-34,low,bottle
U00725,B0054,view,1,2026-01-04T06:28:00+00:00,S002,SL0053,US,25-34,medium,bottle
U00182,B0024,view,1,2026-01-27T02:14:00+00:00,S017,SL0010,EU,35-44,medium,bottle
U00539,B0011,view,1,2026-01-25T17:40:00+00:00,S021,SL0040,US,35-44,low,bottle
U00322,B0037,view,1,2026-01-27T13:48:00+00:00,S027,SL0028,IN,13-17,low,bottle
U00329,B0051,view,1,2026-01-08T07:25:00+00:00,S021,SL0023,IN,25-34,low,bottle
U00277,B0062,view,1,2026-01-30T10:45:00+00:00,S020,SL0026,US,25-34,medium,bottle
U00524,B0002,click,3,2026-01-10T01:29:00+00:00,S006,SL0041,IN,35-44,medium,bottle
U00131,B0008,click,3,2026-01-04T05:21:00+00:00,S017,SL0015,US,18-24,medium,bottle
U00344,B0045,view,1,2026-01-26T14:10:00+00:00,S011,SL0047,IN,35-44,medium,bottle
U00143,B0038,add_to_cart,4,2026-01-18T10:11:00+00:00,S016,SL0027,AE,18-24,medium,bottle
U00784,B0051,view,1,2026-01-13T00:40:00+00:00,S014,SL0058,IN,18-24,low,bottle
U00361,B0025,view,1,2026-01-25T11:40:00+00:00,S008,SL0030,AE,13-17,medium,bottle
U00350,B0011,view,1,2026-01-29T03:12:00+00:00,S006,SL0034,US,45+,medium,bottle
U00055,B0069,click,3,2026-01-13T21:36:00+00:00,S011,SL0044,EU,18-24,medium,bottle
U00384,B0053,view,1,2026-01-22T17:26:00+00:00,S029,SL0010,IN,18-24,low,bottle
U00323,B0020,view,1,2026-01-07T10:53:00+00:00,S003,SL0043,US,35-44,medium,bottle
U00012,B0029,view,1,2026-01-09T20:35:00+00:00,S002,SL0012,AE,13-17,medium,bottle
U00194,B0060,view,1,2026-01-22T10:54:00+00:00,S017,SL0045,EU,18-24,medium,bottle
U00345,B0002,view,1,2026-01-26T00:35:00+00:00,S020,SL0014,EU,18-24,medium,bottle
U00217,B0017,view,1,2026-01-31T08:56:00+00:00,S003,SL0035,US,25-34,medium,bottle
U00561,B0046,view,1,2026-01-17T07:50:00+00:00,S010,SL0034,US,25-34,medium,bottle
U00490,B0061,view,1,2026-01-13T14:49:00+00:00,S003,SL0052,IN,25-34,medium,bottle
U00663,B0006,view,1,2026-01-02T15:45:00+00:00,S006,SL0042,US,18-24,medium,bottle
U00719,B0064,view,1,2026-01-02T12:22:00+00:00,S020,SL0039,IN,18-24,medium,bottle
U00286,B0021,view,1,2026-01-27T21:14:00+00:00,S019,SL0033,IN,35-44,medium,bottle
U00563,B0026,click,3,2026-01-23T00:03:00+00:00,S005,SL0049,EU,25-34,low,bottle
U00035,B0029,view,1,2026-01-04T03:58:00+00:00,S025,SL0020,IN,35-44,low,bottle
U00193,B0061,view,1,2026-01-05T17:18:00+00:00,S014,SL0048,US,35-44,low,bottle
U00204,B0048,click,3,2026-01-16T15:07:00+00:00,S003,SL0017,US,18-24,medium,bottle
U00506,B0030,view,1,2026-01-27T07:13:00+00:00,S024,SL0048,EU,45+,low,bottle
U00592,B0059,view,1,2026-01-08T04:08:00+00:00,S008,SL0018,IN,35-44,medium,bottle
U00036,B0009,view,1,2026-01-12T19:22:00+00:00,S025,SL0030,US,25-34,low,bottle
U00203,B0013,view,1,2026-01-22T07:07:00+00:00,S022,SL0056,IN,18-24,low,bottle
U00756,B0010,view,1,2026-01-27T10:06:00+00:00,S029,SL0044,US,35-44,low,bottle
U00422,B0027,view,1,2026-01-09T03:50:00+00:00,S018,SL0021,US,18-24,low,bottle
U00231,B0046,view,1,2026-01-07T23:39:00+00:00,S011,SL0016,US,25-34,medium,bottle
U00508,B0002,view,1,2026-01-20T10:26:00+00:00,S015,SL0014,EU,25-34,medium,bottle
U00204,B0004,view,1,2026-01-26T02:50:00+00:00,S003,SL0059,US,18-24,medium,bottle
U00752,B0057,view,1,2026-01-23T12:13:00+00:00,S015,SL0011,US,18-24,medium,bottle
U00234,B0045,click,3,2026-01-08T20:58:00+00:00,S011,SL0059,IN,45+,medium,bottle
U00235,B0003,view,1,2026-01-29T05:53:00+00:00,S006,SL0003,AE,18-24,medium,bottle
U00295,B0015,view,1,2026-01-13T10:29:00+00:00,S001,SL0005,EU,25-34,low,bottle
U00689,B0033,add_to_cart,4,2026-01-03T10:25:00+00:00,S028,SL0030,EU,45+,low,bottle
U00484,B0037,view,1,2026-01-04T06:48:00+00:00,S010,SL0017,US,25-34,medium,bottle
U00477,B0012,view,1,2026-01-23T17:27:00+00:00,S014,SL0030,IN,18-24,low,bottle
U00635,B0054,view,1,2026-01-07T14:36:00+00:00,S025,SL0054,US,18-24,low,bottle
U00635,B0020,view,1,2026-01-22T08:23:00+00:00,S004,SL0059,US,18-24,high,bottle
U00289,B0041,view,1,2026-01-17T05:18:00+00:00,S015,SL0037,IN,25-34,medium,bottle
U00532,B0010,view,1,2026-01-24T18:38:00+00:00,S014,SL0044,EU,25-34,low,bottle
U00776,B0064,view,1,2026-01-20T07:15:00+00:00,S001,SL0040,EU,18-24,low,bottle
U00334,B0052,view,1,2026-01-15T05:39:00+00:00,S005,SL0058,EU,35-44,low,bottle
U00664,B0047,click,3,2026-01-26T10:10:00+00:00,S028,SL0002,US,18-24,low,bottle
U00079,B0012,view,1,2026-01-27T05:47:00+00:00,S004,SL0014,IN,25-34,high,bottle
U00065,B0027,view,1,2026-01-06T21:47:00+00:00,S009,SL0046,IN,13-17,low,bottle
U00071,B0017,view,1,2026-01-15T02:02:00+00:00,S021,SL0060,US,35-44,low,bottle
U00677,B0064,view,1,2026-01-30T04:09:00+00:00,S010,SL0004,AE,18-24,medium,bottle
U00271,B0053,click,3,2026-01-16T04:02:00+00:00,S028,SL0022,US,35-44,low,bottle
U00419,B0012,view,1,2026-01-05T01:57:00+00:00,S018,SL0020,US,25-34,low,bottle
U00786,B0050,click,3,2026-01-28T12:09:00+00:00,S022,SL0002,IN,45+,low,bottle
U00359,B0004,view,1,2026-01-18T11:00:00+00:00,S006,SL0044,IN,18-24,medium,bottle
U00143,B0033,view,1,2026-01-14T14:54:00+00:00,S028,SL0043,AE,18-24,low,bottle
U00310,B0046,view,1,2026-01-24T00:27:00+00:00,S023,SL0008,US,18-24,low,bottle
U00299,B0061,view,1,2026-01-27T02:51:00+00:00,S023,SL0053,EU,35-44,low,bottle
U00266,B0065,add_to_cart,4,2026-01-25T12:26:00+00:00,S001,SL0058,US,45+,low,bottle
U00709,B0033,view,1,2026-01-16T18:19:00+00:00,S021,SL0056,IN,18-24,low,bottle
U00530,B0060,view,1,2026-01-06T16:13:00+00:00,S017,SL0059,US,18-24,medium,bottle
U00675,B0064,view,1,2026-01-12T10:55:00+00:00,S028,SL0031,IN,25-34,low,bottle
U00743,B0030,view,1,2026-01-25T12:38:00+00:00,S006,SL0056,EU,18-24,medium,bottle
U00697,B0064,purchase,5,2026-01-20T16:17:00+00:00,S016,SL0058,EU,35-44,medium,bottle
U00566,B0058,view,1,2026-01-09T08:02:00+00:00,S002,SL0001,IN,25-34,medium,bottle
U00480,B0067,click,3,2026-01-12T02:34:00+00:00,S018,SL0053,IN,25-34,low,bottle
U00254,B0009,view,1,2026-01-12T00:53:00+00:00,S021,SL0024,US,18-24,low,bottle
U00353,B0020,view,1,2026-01-11T17:56:00+00:00,S017,SL0031,IN,13-17,medium,bottle
U00357,B0003,view,1,2026-01-27T05:28:00+00:00,S027,SL0026,EU,13-17,low,bottle
U00279,B0050,click,3,2026-01-18T08:48:00+00:00,S023,SL0018,EU,25-34,low,bottle
U00800,B0060,view,1,2026-01-18T17:41:00+00:00,S018,SL0011,EU,18-24,low,bottle
U00754,B0065,view,1,2026-01-15T13:34:00+00:00,S026,SL0028,IN,18-24,low,bottle
U00755,B0020,view,1,2026-01-24T22:44:00+00:00,S001,SL0006,IN,18-24,low,bottle
U00240,B0044,view,1,2026-01-28T17:51:00+00:00,S007,SL0011,US,18-24,low,bottle
U00425,B0003,click,3,2026-01-27T15:24:00+00:00,S024,SL0046,IN,18-24,low,bottle
U00181,B0004,view,1,2026-01-01T18:09:00+00:00,S009,SL0030,EU,45+,low,bottle
U00100,B0067,view,1,2026-01-09T04:48:00+00:00,S018,SL0005,AE,25-34,low,bottle
U00793,B0037,click,3,2026-01-05T02:47:00+00:00,S013,SL0029,US,45+,low,bottle
U00562,B0066,view,1,2026-01-27T06:05:00+00:00,S016,SL0042,US,18-24,medium,bottle
U00377,B0003,add_to_cart,4,2026-01-13T10:34:00+00:00,S024,SL0046,AE,25-34,low,bottle
U00239,B0048,view,1,2026-01-04T18:59:00+00:00,S017,SL0042,US,18-24,medium,bottle
U00005,B0009,view,1,2026-01-10T04:15:00+00:00,S011,SL0040,US,18-24,medium,bottle
U00675,B0067,purchase,5,2026-01-16T05:23:00+00:00,S015,SL0031,IN,25-34,medium,bottle
U00146,B0046,click,3,2026-01-10T17:55:00+00:00,S011,SL0009,US,18-24,medium,bottle
U00640,B0030,view,1,2026-01-04T03:59:00+00:00,S023,SL0043,EU,45+,low,bottle
U00797,B0025,view,1,2026-01-16T01:19:00+00:00,S010,SL0045,US,18-24,medium,bottle
U00658,B0002,view,1,2026-01-17T07:52:00+00:00,S011,SL0057,US,18-24,medium,bottle
U00149,B0036,click,3,2026-01-22T04:53:00+00:00,S010,SL0034,IN,35-44,medium,bottle
U00672,B0013,purchase,5,2026-01-04T20:26:00+00:00,S012,SL0059,IN,18-24,low,bottle
U00422,B0067,view,1,2026-01-01T14:04:00+00:00,S008,SL0013,US,18-24,medium,bottle
U00359,B0009,view,1,2026-01-02T14:48:00+00:00,S028,SL0002,IN,18-24,low,bottle
U00005,B0002,view,1,2026-01-18T16:14:00+00:00,S002,SL0053,US,18-24,medium,bottle
U00077,B0043,click,3,2026-01-12T10:20:00+00:00,S001,SL0054,US,18-24,low,bottle
U00401,B0012,view,1,2026-01-10T09:43:00+00:00,S019,SL0016,US,25-34,medium,bottle
U00401,B0028,view,1,2026-01-24T12:05:00+00:00,S020,SL0020,US,25-34,medium,bottle
U00637,B0006,view,1,2026-01-13T02:16:00+00:00,S013,SL0024,IN,18-24,low,bottle
U00688,B0021,view,1,2026-01-06T08:00:00+00:00,S003,SL0020,AE,25-34,medium,bottle
U00722,B0067,add_to_cart,4,2026-01-08T03:57:00+00:00,S015,SL0045,IN,25-34,medium,bottle
U00789,B0004,click,3,2026-01-16T00:17:00+00:00,S019,SL0015,EU,18-24,medium,bottle
U00404,B0068,view,1,2026-01-13T22:21:00+00:00,S020,SL0021,US,25-34,medium,bottle
U00598,B0041,click,3,2026-01-16T08:41:00+00:00,S009,SL0012,IN,45+,low,bottle
U00770,B0036,view,1,2026-01-17T19:11:00+00:00,S024,SL0013,IN,25-34,low,bottle
U00548,B0043,view,1,2026-01-27T16:22:00+00:00,S019,SL0004,US,18-24,medium,bottle
U00681,B0033,view,1,2026-01-28T14:03:00+00:00,S017,SL0025,US,18-24,medium,bottle
U00507,B0010,view,1,2026-01-27T20:59:00+00:00,S026,SL0001,US,25-34,low,bottle
U00716,B0009,view,1,2026-01-24T00:03:00+00:00,S026,SL0042,US,18-24,low,bottle
U00061,B0029,add_to_cart,4,2026-01-11T13:00:00+00:00,S005,SL0025,IN,35-44,low,bottle
U00566,B0019,view,1,2026-01-12T08:22:00+00:00,S026,SL0021,IN,25-34,low,bottle
U00794,B0068,view,1,2026-01-28T20:40:00+00:00,S023,SL0038,US,18-24,low,bottle
U00703,B0050,view,1,2026-01-27T19:05:00+00:00,S015,SL0026,US,18-24,medium,bottle
U00274,B0051,add_to_cart,4,2026-01-03T17:37:00+00:00,S026,SL0044,IN,45+,low,bottle
U00262,B0040,click,3,2026-01-08T21:53:00+00:00,S025,SL0017,EU,25-34,low,bottle
U00228,B0041,view,1,2026-01-15T00:35:00+00:00,S019,SL0051,IN,18-24,medium,bottle
U00059,B0004,view,1,2026-01-01T14:17:00+00:00,S011,SL0046,US,18-24,medium,bottle
U00141,B0041,click,3,2026-01-08T05:11:00+00:00,S001,SL0038,IN,18-24,low,bottle
U00342,B0016,view,1,2026-01-29T22:22:00+00:00,S026,SL0030,AE,35-44,low,bottle
U00494,B0065,view,1,2026-01-12T04:38:00+00:00,S012,SL0022,US,18-24,low,bottle
U00265,B0067,view,1,2026-01-17T21:15:00+00:00,S021,SL0047,AE,18-24,low,bottle
U00205,B0044,view,1,2026-01-13T23:22:00+00:00,S013,SL0055,US,25-34,low,bottle
U00401,B0042,view,1,2026-01-19T21:41:00+00:00,S030,SL0051,US,25-34,medium,bottle
U00054,B0037,add_to_cart,4,2026-01-13T08:24:00+00:00,S007,SL0035,IN,45+,low,bottle
U00508,B0021,click,3,2026-01-30T21:47:00+00:00,S017,SL0032,EU,25-34,medium,bottle
U00330,B0042,purchase,5,2026-01-26T14:49:00+00:00,S025,SL0015,US,45+,low,bottle
U00773,B0067,click,3,2026-01-26T09:39:00+00:00,S007,SL0006,IN,25-34,low,bottle
U00744,B0062,view,1,2026-01-18T21:40:00+00:00,S024,SL0055,US,18-24,low,bottle
U00345,B0015,click,3,2026-01-01T23:46:00+00:00,S004,SL0026,EU,18-24,high,bottle
U00787,B0028,click,3,2026-01-06T21:54:00+00:00,S001,SL0046,EU,18-24,low,bottle
U00171,B0011,view,1,2026-01-10T15:17:00+00:00,S021,SL0039,US,18-24,low,bottle
U00634,B0070,view,1,2026-01-10T20:28:00+00:00,S029,SL0026,IN,18-24,low,bottle
U00416,B0064,add_to_cart,4,2026-01-27T19:17:00+00:00,S019,SL0041,US,25-34,medium,bottle
U00743,B0009,view,1,2026-01-14T14:36:00+00:00,S024,SL0009,EU,18-24,low,bottle
U00518,B0067,view,1,2026-01-02T02:41:00+00:00,S009,SL0018,EU,13-17,low,bottle
U00771,B0052,view,1,2026-01-14T03:21:00+00:00,S015,SL0002,US,18-24,medium,bottle
U00271,B0044,view,1,2026-01-31T06:02:00+00:00,S025,SL0004,US,35-44,low,bottle
U00056,B0057,view,1,2026-01-13T19:59:00+00:00,S029,SL0024,EU,25-34,low,bottle
U00676,B0014,view,1,2026-01-18T20:58:00+00:00,S010,SL0059,IN,25-34,medium,bottle
U00702,B0008,click,3,2026-01-03T10:59:00+00:00,S009,SL0019,US,45+,low,bottle
U00407,B0053,view,1,2026-01-04T18:05:00+00:00,S020,SL0033,US,25-34,medium,bottle
U00795,B0053,view,1,2026-01-14T09:46:00+00:00,S015,SL0005,US,35-44,medium,bottle
U00284,B0002,add_to_cart,4,2026-01-04T15:45:00+00:00,S020,SL0045,US,35-44,medium,bottle
U00689,B0018,view,1,2026-01-16T12:38:00+00:00,S015,SL0052,EU,45+,medium,bottle
U00424,B0029,view,1,2026-01-24T19:36:00+00:00,S019,SL0009,US,25-34,medium,bottle
U00687,B0064,view,1,2026-01-11T22:30:00+00:00,S007,SL0034,IN,45+,low,bottle
U00189,B0021,view,1,2026-01-25T03:23:00+00:00,S005,SL0052,EU,18-24,low,bottle
U00135,B0027,add_to_cart,4,2026-01-08T14:50:00+00:00,S016,SL0005,IN,35-44,medium,bottle
U00687,B0034,view,1,2026-01-29T06:17:00+00:00,S002,SL0036,IN,45+,medium,bottle
U00277,B0066,view,1,2026-01-04T20:32:00+00:00,S008,SL0025,US,25-34,medium,bottle
U00376,B0067,view,1,2026-01-21T16:08:00+00:00,S014,SL0040,US,35-44,low,bottle
U00599,B0015,view,1,2026-01-27T19:11:00+00:00,S014,SL0013,AE,25-34,low,bottle
U00126,B0034,view,1,2026-01-25T04:29:00+00:00,S030,SL0022,IN,18-24,medium,bottle
U00450,B0034,click,3,2026-01-29T05:51:00+00:00,S027,SL0041,IN,45+,low,bottle
U00408,B0012,view,1,2026-01-16T00:04:00+00:00,S011,SL0012,EU,25-34,medium,bottle
U00586,B0014,view,1,2026-01-23T13:41:00+00:00,S024,SL0028,IN,13-17,low,bottle
U00012,B0060,view,1,2026-01-13T08:24:00+00:00,S026,SL0046,AE,13-17,low,bottle
U00027,B0015,view,1,2026-01-22T23:55:00+00:00,S001,SL0050,IN,25-34,low,bottle
U00550,B0008,click,3,2026-01-06T02:04:00+00:00,S011,SL0021,IN,13-17,medium,bottle
U00409,B0050,view,1,2026-01-11T05:00:00+00:00,S023,SL0055,US,18-24,low,bottle
U00703,B0027,click,3,2026-01-02T14:59:00+00:00,S022,SL0002,US,18-24,low,bottle
U00060,B0044,view,1,2026-01-22T15:12:00+00:00,S016,SL0005,US,25-34,medium,bottle
U00174,B0044,click,3,2026-01-22T20:48:00+00:00,S020,SL0031,AE,45+,medium,bottle
U00445,B0047,view,1,2026-01-05T19:24:00+00:00,S008,SL0031,US,18-24,medium,bottle
U00723,B0020,view,1,2026-01-25T14:01:00+00:00,S016,SL0034,US,45+,medium,bottle
U00328,B0059,click,3,2026-01-13T04:16:00+00:00,S014,SL0022,IN,25-34,low,bottle
U00005,B0048,click,3,2026-01-12T09:07:00+00:00,S023,SL0011,US,18-24,low,bottle
U00719,B0055,click,3,2026-01-22T05:39:00+00:00,S020,SL0043,IN,18-24,medium,bottle
U00482,B0006,view,1,2026-01-08T20:00:00+00:00,S010,SL0036,US,18-24,medium,bottle
U00312,B0027,view,1,2026-01-08T17:30:00+00:00,S026,SL0044,IN,18-24,low,bottle
U00712,B0020,view,1,2026-01-15T07:03:00+00:00,S019,SL0047,IN,18-24,medium,bottle
U00110,B0036,view,1,2026-01-29T01:57:00+00:00,S023,SL0007,AE,18-24,low,bottle
U00390,B0035,click,3,2026-01-02T16:39:00+00:00,S030,SL0046,EU,25-34,medium,bottle
U00523,B0061,view,1,2026-01-11T09:27:00+00:00,S010,SL0034,US,13-17,medium,bottle
U00005,B0028,click,3,2026-01-14T03:49:00+00:00,S026,SL0003,US,18-24,low,bottle
U00309,B0066,click,3,2026-01-16T03:39:00+00:00,S027,SL0030,US,45+,low,bottle
U00060,B0064,view,1,2026-01-13T00:59:00+00:00,S010,SL0036,US,25-34,medium,bottle
U00695,B0029,view,1,2026-01-16T16:01:00+00:00,S005,SL0044,AE,18-24,low,bottle
U00388,B0069,view,1,2026-01-30T23:17:00+00:00,S006,SL0026,AE,45+,medium,bottle
U00643,B0017,view,1,2026-01-18T18:47:00+00:00,S023,SL0042,US,18-24,low,bottle
U00719,B0065,view,1,2026-01-10T00:57:00+00:00,S025,SL0035,IN,18-24,low,bottle
U00662,B0065,add_to_cart,4,2026-01-26T15:06:00+00:00,S016,SL0057,EU,25-34,medium,bottle
U00703,B0027,click,3,2026-01-19T06:21:00+00:00,S010,SL0013,US,18-24,medium,bottle
U00697,B0008,view,1,2026-01-29T19:43:00+00:00,S029,SL0030,EU,35-44,low,bottle
U00465,B0034,view,1,2026-01-26T05:45:00+00:00,S012,SL0036,IN,25-34,low,bottle
U00391,B0066,view,1,2026-01-12T14:45:00+00:00,S030,SL0016,IN,18-24,medium,bottle
U00487,B0035,view,1,2026-01-21T08:52:00+00:00,S026,SL0003,IN,18-24,low,bottle
U00236,B0029,view,1,2026-01-09T01:12:00+00:00,S025,SL0044,EU,25-34,low,bottle
U00501,B0039,view,1,2026-01-12T07:33:00+00:00,S007,SL0022,EU,18-24,low,bottle
U00090,B0006,view,1,2026-01-18T10:29:00+00:00,S027,SL0035,IN,25-34,low,bottle
U00217,B0064,view,1,2026-01-21T08:07:00+00:00,S017,SL0056,US,25-34,medium,bottle
U00001,B0065,view,1,2026-01-13T13:27:00+00:00,S017,SL0001,EU,35-44,medium,bottle
U00623,B0009,view,1,2026-01-13T09:57:00+00:00,S010,SL0043,AE,25-34,medium,bottle
U00503,B0060,view,1,2026-01-23T04:48:00+00:00,S011,SL0046,AE,35-44,medium,bottle
U00300,B0070,view,1,2026-01-20T23:16:00+00:00,S014,SL0025,IN,18-24,low,bottle
U00099,B0054,view,1,2026-01-16T02:11:00+00:00,S008,SL0059,US,18-24,medium,bottle
U00632,B0044,view,1,2026-01-22T17:37:00+00:00,S016,SL0040,EU,25-34,medium,bottle
U00192,B0027,view,1,2026-01-21T16:43:00+00:00,S005,SL0008,US,35-44,low,bottle
U00276,B0009,view,1,2026-01-30T02:51:00+00:00,S002,SL0004,IN,18-24,medium,bottle
U00722,B0014,view,1,2026-01-26T03:55:00+00:00,S003,SL0021,IN,25-34,medium,bottle
U00732,B0033,view,1,2026-01-09T23:13:00+00:00,S002,SL0042,US,18-24,medium,bottle
U00449,B0053,view,1,2026-01-04T21:34:00+00:00,S012,SL0031,US,45+,low,bottle
U00375,B0027,view,1,2026-01-12T19:09:00+00:00,S021,SL0013,US,25-34,low,bottle
U00060,B0044,view,1,2026-01-18T02:21:00+00:00,S016,SL0059,US,25-34,medium,bottle
U00036,B0044,click,3,2026-01-07T05:04:00+00:00,S001,SL0014,US,25-34,low,bottle
U00163,B0011,view,1,2026-01-27T19:17:00+00:00,S018,SL0060,US,18-24,low,bottle
U00020,B0005,view,1,2026-01-15T06:51:00+00:00,S020,SL0030,IN,18-24,medium,bottle
U00734,B0061,view,1,2026-01-13T14:48:00+00:00,S013,SL0045,IN,25-34,low,bottle
U00499,B0008,view,1,2026-01-27T15:20:00+00:00,S003,SL0026,IN,35-44,medium,bottle
U00325,B0033,click,3,2026-01-17T20:51:00+00:00,S010,SL0060,EU,18-24,medium,bottle
U00161,B0035,view,1,2026-01-03T20:09:00+00:00,S021,SL0024,US,25-34,low,bottle
U00452,B0026,view,1,2026-01-20T07:05:00+00:00,S024,SL0010,EU,13-17,low,bottle
U00164,B0043,click,3,2026-01-28T16:51:00+00:00,S018,SL0034,US,18-24,low,bottle
U00721,B0070,view,1,2026-01-12T06:15:00+00:00,S005,SL0054,IN,18-24,low,bottle
U00663,B0017,click,3,2026-01-26T12:50:00+00:00,S023,SL0009,US,18-24,low,bottle
U00736,B0045,view,1,2026-01-04T05:18:00+00:00,S010,SL0038,IN,25-34,medium,bottle
U00294,B0022,view,1,2026-01-25T18:37:00+00:00,S015,SL0060,US,18-24,medium,bottle
U00107,B0033,click,3,2026-01-28T02:28:00+00:00,S008,SL0030,IN,25-34,medium,bottle
U00798,B0048,view,1,2026-01-13T15:37:00+00:00,S009,SL0015,US,18-24,low,bottle
U00551,B0020,click,3,2026-01-24T13:01:00+00:00,S005,SL0002,IN,35-44,low,bottle
U00073,B0053,view,1,2026-01-18T15:40:00+00:00,S010,SL0027,EU,45+,medium,bottle
U00259,B0068,click,3,2026-01-19T13:51:00+00:00,S008,SL0019,US,25-34,medium,bottle
U00390,B0069,view,1,2026-01-26T19:33:00+00:00,S004,SL0017,EU,25-34,high,bottle
U00639,B0066,view,1,2026-01-27T13:57:00+00:00,S010,SL0042,EU,45+,medium,bottle
U00432,B0010,view,1,2026-01-14T01:08:00+00:00,S007,SL0017,EU,25-34,low,bottle
U00282,B0061,view,1,2026-01-08T04:51:00+00:00,S030,SL0047,US,45+,medium,bottle
U00046,B0069,view,1,2026-01-14T15:43:00+00:00,S014,SL0019,EU,45+,low,bottle
U00042,B0026,purchase,5,2026-01-29T00:17:00+00:00,S021,SL0001,EU,35-44,low,bottle
U00429,B0044,click,3,2026-01-11T18:15:00+00:00,S023,SL0017,US,45+,low,bottle
U00168,B0064,view,1,2026-01-29T19:28:00+00:00,S026,SL0048,EU,18-24,low,bottle
U00507,B0044,click,3,2026-01-02T14:59:00+00:00,S026,SL0042,US,25-34,low,bottle
U00561,B0004,view,1,2026-01-15T14:59:00+00:00,S014,SL0018,US,25-34,low,bottle
U00717,B0013,view,1,2026-01-28T21:27:00+00:00,S019,SL0051,IN,13-17,medium,bottle
U00307,B0015,view,1,2026-01-06T06:22:00+00:00,S025,SL0047,IN,13-17,low,bottle
U00706,B0009,view,1,2026-01-03T21:57:00+00:00,S012,SL0018,IN,25-34,low,bottle
U00419,B0033,view,1,2026-01-05T16:42:00+00:00,S021,SL0030,US,25-34,low,bottle
U00291,B0027,view,1,2026-01-16T12:39:00+00:00,S005,SL0017,EU,18-24,low,bottle
U00566,B0066,view,1,2026-01-14T11:40:00+00:00,S009,SL0019,IN,25-34,low,bottle
U00104,B0029,view,1,2026-01-30T23:23:00+00:00,S010,SL0045,AE,25-34,medium,bottle
U00415,B0011,view,1,2026-01-03T03:02:00+00:00,S027,SL0048,US,18-24,low,bottle
U00706,B0045,click,3,2026-01-29T15:47:00+00:00,S027,SL0049,IN,25-34,low,bottle
U00325,B0004,view,1,2026-01-23T02:12:00+00:00,S010,SL0002,EU,18-24,medium,bottle
U00282,B0036,view,1,2026-01-04T01:48:00+00:00,S019,SL0017,US,45+,medium,bottle
U00147,B0048,view,1,2026-01-09T03:17:00+00:00,S027,SL0028,US,25-34,low,bottle
U00689,B0026,view,1,2026-01-17T01:13:00+00:00,S023,SL0055,EU,45+,low,bottle
U00588,B0027,view,1,2026-01-17T23:32:00+00:00,S017,SL0007,US,18-24,medium,bottle
U00505,B0003,view,1,2026-01-20T13:32:00+00:00,S008,SL0038,IN,35-44,medium,bottle
U00254,B0046,view,1,2026-01-28T13:30:00+00:00,S009,SL0017,US,18-24,low,bottle
