user_id,item_id,scene_id,slot_id,shown,allowed_by_rules,outcome,timestamp,country,age_bucket,content_sensitivity
U00729,B0069,S005,SL0009,1,1,no_action,2026-01-03T07:25:00+00:00,IN,18-24,low
U00296,B0007,S002,SL0020,1,1,no_action,2026-01-20T20:55:00+00:00,AE,18-24,medium
U00548,B0053,S002,SL0042,1,1,no_action,2026-01-27T12:10:00+00:00,US,18-24,medium
U00535,B0063,S018,SL0039,1,1,view,2026-01-05T03:37:00+00:00,US,45+,low
U00445,B0053,S004,SL0025,1,1,view,2026-01-02T05:47:00+00:00,US,18-24,high
U00438,B0053,S020,SL0018,1,1,add_to_cart,2026-01-25T09:52:00+00:00,IN,18-24,medium
U00058,B0023,S010,SL0049,1,0,no_action,2026-01-22T03:25:00+00:00,IN,35-44,medium
U00714,B0030,S018,SL0026,1,0,no_action,2026-01-28T19:11:00+00:00,AE,35-44,low
U00267,B0006,S029,SL0038,1,1,view,2026-01-17T18:01:00+00:00,US,18-24,low
U00179,B0020,S002,SL0015,1,1,no_action,2026-01-20T10:42:00+00:00,EU,25-34,medium
U00176,B0001,S016,SL0053,1,0,no_action,2026-01-28T07:02:00+00:00,US,25-34,medium
U00320,B0042,S014,SL0036,1,1,no_action,2026-01-01T20:23:00+00:00,AE,45+,low
U00500,B0040,S001,SL0042,1,0,no_action,2026-01-12T12:33:00+00:00,IN,18-24,low
U00433,B0061,S006,SL0021,1,1,no_action,2026-01-21T01:04:00+00:00,IN,18-24,medium
U00669,B0070,S018,SL0014,1,0,no_action,2026-01-09T20:12:00+00:00,US,35-44,low
U00654,B0042,S017,SL0009,1,1,view,2026-01-03T10:55:00+00:00,US,45+,medium
U00269,B0069,S021,SL0017,1,1,no_action,2026-01-30T23:01:00+00:00,US,13-17,low
U00659,B0001,S011,SL0038,1,0,no_action,2026-01-17T18:40:00+00:00,IN,45+,medium
U00546,B0010,S002,SL0014,1,0,hide_ad,2026-01-10T11:41:00+00:00,IN,25-34,medium
U00688,B0022,S025,SL0056,1,0,hide_ad,2026-01-05T03:51:00+00:00,AE,25-34,low
U00001,B0056,S007,SL0045,1,1,view,2026-01-02T01:13:00+00:00,EU,35-44,low
U00416,B0045,S002,SL0006,1,0,no_action,2026-01-20T01:28:00+00:00,US,25-34,medium
U00501,B0057,S007,SL0053,1,1,view,2026-01-23T20:36:00+00:00,EU,18-24,low
U00194,B0032,S013,SL0060,1,0,no_action,2026-01-24T10:20:00+00:00,EU,18-24,low
U00525,B0051,S008,SL0055,1,0,no_action,2026-01-25T03:59:00+00:00,US,18-24,medium
U00582,B0039,S026,SL0046,1,0,no_action,2026-01-28T06:23:00+00:00,IN,13-17,low
U00112,B0008,S018,SL0013,1,1,no_action,2026-01-05T19:18:00+00:00,US,35-44,low
U00764,B0025,S020,SL0025,1,1,no_action,2026-01-15T04:23:00+00:00,US,45+,medium
U00757,B0059,S002,SL0052,1,0,no_action,2026-01-30T16:35:00+00:00,US,45+,medium
U00229,B0004,S006,SL0045,1,1,no_action,2026-01-05T19:19:00+00:00,IN,35-44,medium
U00160,B0043,S017,SL0005,1,0,no_action,2026-01-11T18:34:00+00:00,EU,25-34,medium
U00159,B0068,S025,SL0060,1,0,no_action,2026-01-10T13:03:00+00:00,EU,25-34,low
U00030,B0037,S028,SL0023,1,1,no_action,2026-01-17T03:37:00+00:00,IN,18-24,low
U00018,B0036,S011,SL0028,1,1,view,2026-01-16T02:56:00+00:00,US,25-34,medium
U00250,B0055,S027,SL0014,1,1,view,2026-01-07T07:45:00+00:00,IN,18-24,low
U00534,B0015,S016,SL0012,1,1,no_action,2026-01-27T19:14:00+00:00,IN,45+,medium
U00545,B0026,S022,SL0037,1,0,no_action,2026-01-21T10:16:00+00:00,US,45+,low
U00437,B0014,S018,SL0007,1,0,no_action,2026-01-15T03:14:00+00:00,US,18-24,low
U00521,B0034,S030,SL0023,1,0,no_action,2026-01-11T21:42:00+00:00,EU,25-34,medium
U00108,B0067,S004,SL0055,1,1,click,2026-01-26T01:54:00+00:00,US,13-17,high
U00796,B0035,S017,SL0013,1,1,view,2026-01-24T06:35:00+00:00,US,25-34,medium
U00160,B0018,S020,SL0055,1,1,no_action,2026-01-18T22:33:00+00:00,EU,25-34,medium
U00294,B0069,S016,SL0041,1,1,no_action,2026-01-08T18:33:00+00:00,US,18-24,medium
U00530,B0043,S021,SL0041,1,1,view,2026-01-08T00:37:00+00:00,US,18-24,low
U00102,B0027,S001,SL0013,1,1,view,2026-01-17T19:21:00+00:00,IN,18-24,low
U00349,B0054,S020,SL0054,1,0,no_action,2026-01-07T11:25:00+00:00,IN,25-34,medium
U00748,B0018,S019,SL0039,1,0,no_action,2026-01-10T12:04:00+00:00,IN,35-44,medium
U00187,B0041,S021,SL0057,1,1,no_action,2026-01-07T07:01:00+00:00,IN,18-24,low
U00496,B0007,S019,SL0048,1,0,no_action,2026-01-30T18:54:00+00:00,IN,18-24,medium
U00485,B0067,S008,SL0041,1,1,click,2026-01-18T05:48:00+00:00,US,45+,medium
U00062,B0048,S026,SL0026,1,1,no_action,2026-01-04T22:02:00+00:00,IN,35-44,low
U00043,B0037,S007,SL0001,1,1,click,2026-01-05T12:34:00+00:00,EU,25-34,low
U00118,B0058,S024,SL0023,1,0,no_action,2026-01-06T04:27:00+00:00,EU,18-24,low
U00013,B0008,S008,SL0020,1,1,no_action,2026-01-21T16:12:00+00:00,IN,45+,medium
U00426,B0056,S021,SL0003,1,0,no_action,2026-01-19T03:17:00+00:00,EU,45+,low
U00209,B0017,S008,SL0013,1,1,view,2026-01-23T18:06:00+00:00,US,35-44,medium
U00479,B0041,S026,SL0045,1,1,no_action,2026-01-23T23:29:00+00:00,IN,35-44,low
U00232,B0031,S011,SL0034,1,0,no_action,2026-01-19T18:24:00+00:00,IN,25-34,medium
U00281,B0054,S013,SL0039,1,1,no_action,2026-01-23T02:08:00+00:00,US,18-24,low
U00084,B0044,S008,SL0037,1,1,view,2026-01-25T07:12:00+00:00,US,25-34,medium
U00637,B0002,S010,SL0017,1,1,view,2026-01-26T04:20:00+00:00,IN,18-24,medium
U00092,B0029,S030,SL0058,1,1,no_action,2026-01-05T00:10:00+00:00,IN,45+,medium
U00731,B0015,S028,SL0007,1,1,no_action,2026-01-28T12:39:00+00:00,US,18-24,low
U00135,B0034,S003,SL0057,1,1,no_action,2026-01-21T19:08:00+00:00,IN,35-44,medium
U00793,B0051,S019,SL0044,1,0,no_action,2026-01-10T15:46:00+00:00,US,45+,medium
U00580,B0018,S026,SL0004,1,0,no_action,2026-01-27T08:22:00+00:00,US,18-24,low
U00659,B0018,S018,SL0030,1,0,no_action,2026-01-11T08:40:00+00:00,IN,45+,low
U00645,B0037,S011,SL0046,1,1,no_action,2026-01-16T13:03:00+00:00,IN,18-24,medium
U00357,B0034,S024,SL0023,1,0,no_action,2026-01-10T19:27:00+00:00,EU,13-17,low
U00146,B0067,S019,SL0028,1,1,view,2026-01-23T04:48:00+00:00,US,18-24,medium
U00542,B0048,S006,SL0026,1,1,click,2026-01-17T01:31:00+00:00,IN,35-44,medium
U00526,B0062,S010,SL0053,1,0,hide_ad,2026-01-17T16:40:00+00:00,IN,35-44,medium
U00646,B0011,S003,SL0043,1,0,no_action,2026-01-26T07:08:00+00:00,EU,25-34,medium
U00187,B0051,S028,SL0001,1,1,no_action,2026-01-27T12:40:00+00:00,IN,18-24,low
U00656,B0023,S006,SL0035,1,0,no_action,2026-01-27T23:40:00+00:00,US,13-17,medium
U00705,B0006,S002,SL0030,1,1,view,2026-01-13T13:21:00+00:00,US,35-44,medium
U00585,B0043,S028,SL0032,1,0,no_action,2026-01-05T12:52:00+00:00,AE,45+,low
U00216,B0034,S008,SL0022,1,0,no_action,2026-01-03T16:18:00+00:00,EU,18-24,medium
U00198,B0005,S020,SL0015,1,0,no_action,2026-01-10T07:46:00+00:00,EU,13-17,medium
U00104,B0046,S029,SL0030,1,0,no_action,2026-01-05T11:12:00+00:00,AE,25-34,low
U00664,B0067,S004,SL0048,1,1,no_action,2026-01-01T23:34:00+00:00,US,18-24,high
U00352,B0035,S011,SL0045,1,1,no_action,2026-01-12T09:12:00+00:00,US,35-44,medium
U00246,B0039,S007,SL0027,1,1,view,2026-01-05T13:59:00+00:00,EU,18-24,low
U00124,B0044,S008,SL0043,1,1,no_action,2026-01-11T05:52:00+00:00,IN,25-34,medium
U00396,B0053,S027,SL0041,1,1,add_to_cart,2026-01-29T20:24:00+00:00,IN,18-24,low
U00159,B0004,S009,SL0014,1,1,no_action,2026-01-11T12:35:00+00:00,EU,25-34,low
U00669,B0018,S007,SL0052,1,0,no_action,2026-01-08T23:10:00+00:00,US,35-44,low
U00272,B0002,S004,SL0010,1,1,no_action,2026-01-12T00:57:00+00:00,US,25-34,high
U00357,B0001,S023,SL0051,1,0,no_action,2026-01-28T17:37:00+00:00,EU,13-17,low
U00529,B0045,S011,SL0033,1,0,no_action,2026-01-03T07:28:00+00:00,EU,18-24,medium
U00560,B0037,S003,SL0041,1,1,no_action,2026-01-25T08:05:00+00:00,IN,18-24,medium
U00094,B0010,S010,SL0047,1,0,no_action,2026-01-15T18:19:00+00:00,IN,13-17,medium
U00062,B0007,S027,SL0023,1,0,no_action,2026-01-19T11:39:00+00:00,IN,35-44,low
U00228,B0027,S009,SL0060,1,1,view,2026-01-31T06:04:00+00:00,IN,18-24,low
U00598,B0044,S025,SL0006,1,1,no_action,2026-01-06T20:22:00+00:00,IN,45+,low
U00687,B0064,S003,SL0001,1,1,view,2026-01-20T21:29:00+00:00,IN,45+,medium
U00778,B0059,S011,SL0046,1,0,no_action,2026-01-30T00:03:00+00:00,US,35-44,medium
U00220,B0038,S018,SL0018,1,0,no_action,2026-01-21T05:55:00+00:00,IN,18-24,low
U00611,B0024,S001,SL0006,1,1,view,2026-01-29T07:48:00+00:00,IN,35-44,low
U00135,B0027,S021,SL0050,1,1,view,2026-01-29T08:48:00+00:00,IN,35-44,low
U00152,B0057,S030,SL0007,1,1,no_action,2026-01-12T17:34:00+00:00,EU,18-24,medium
U00427,B0019,S022,SL0032,1,0,no_action,2026-01-25T11:41:00+00:00,US,25-34,low
U00079,B0030,S025,SL0009,1,0,no_action,2026-01-02T13:02:00+00:00,IN,25-34,low
U00027,B0056,S005,SL0007,1,0,hide_ad,2026-01-06T03:31:00+00:00,IN,25-34,low
U00797,B0033,S015,SL0034,1,1,no_action,2026-01-04T18:27:00+00:00,US,18-24,medium
U00644,B0054,S020,SL0014,1,1,no_action,2026-01-01T14:29:00+00:00,US,13-17,medium
U00541,B0011,S014,SL0015,1,0,no_action,2026-01-29T15:18:00+00:00,AE,13-17,low
U00178,B0004,S027,SL0022,1,1,no_action,2026-01-23T21:59:00+00:00,AE,18-24,low
U00062,B0069,S024,SL0016,1,1,no_action,2026-01-03T13:30:00+00:00,IN,35-44,low
U00107,B0018,S030,SL0060,1,0,no_action,2026-01-10T13:52:00+00:00,IN,25-34,medium
U00338,B0041,S022,SL0024,1,0,no_action,2026-01-15T22:09:00+00:00,EU,18-24,low
U00647,B0059,S027,SL0034,1,0,no_action,2026-01-25T03:06:00+00:00,US,45+,low
U00475,B0070,S024,SL0053,1,0,no_action,2026-01-06T13:09:00+00:00,US,18-24,low
U00675,B0041,S005,SL0025,1,1,click,2026-01-10T01:52:00+00:00,IN,25-34,low
U00728,B0066,S027,SL0058,1,1,no_action,2026-01-22T13:05:00+00:00,US,25-34,low
U00588,B0014,S029,SL0042,1,0,no_action,2026-01-31T02:38:00+00:00,US,18-24,low
U00080,B0063,S020,SL0037,1,1,view,2026-01-15T06:34:00+00:00,EU,25-34,medium
U00188,B0068,S010,SL0020,1,1,view,2026-01-11T01:37:00+00:00,US,13-17,medium
U00270,B0003,S013,SL0009,1,1,no_action,2026-01-08T20:23:00+00:00,US,18-24,low
U00422,B0025,S001,SL0020,1,1,view,2026-01-05T01:03:00+00:00,US,18-24,low
U00635,B0030,S001,SL0032,1,0,no_action,2026-01-26T21:05:00+00:00,US,18-24,low
U00776,B0025,S011,SL0008,1,1,click,2026-01-29T15:48:00+00:00,EU,18-24,medium
U00787,B0048,S010,SL0046,1,1,no_action,2026-01-21T02:46:00+00:00,EU,18-24,medium
U00383,B0003,S010,SL0033,1,1,no_action,2026-01-18T11:03:00+00:00,EU,13-17,medium
U00794,B0031,S007,SL0045,1,0,no_action,2026-01-28T13:35:00+00:00,US,18-24,low
U00760,B0059,S021,SL0050,1,1,view,2026-01-25T01:23:00+00:00,IN,35-44,low
U00134,B0044,S012,SL0058,1,1,no_action,2026-01-29T00:07:00+00:00,US,35-44,low
U00542,B0028,S030,SL0031,1,0,no_action,2026-01-17T06:34:00+00:00,IN,35-44,medium
U00352,B0052,S027,SL0036,1,1,add_to_cart,2026-01-22T14:50:00+00:00,US,35-44,low
U00676,B0020,S022,SL0060,1,1,no_action,2026-01-20T22:51:00+00:00,IN,25-34,low
U00695,B0067,S025,SL0015,1,1,no_action,2026-01-18T19:56:00+00:00,AE,18-24,low
U00154,B0018,S021,SL0039,1,0,no_action,2026-01-18T19:10:00+00:00,IN,18-24,low
U00484,B0009,S007,SL0006,1,1,view,2026-01-30T04:05:00+00:00,US,25-34,low
U00742,B0027,S006,SL0033,1,1,no_action,2026-01-30T03:24:00+00:00,US,18-24,medium
U00534,B0009,S016,SL0059,1,1,no_action,2026-01-13T00:10:00+00:00,IN,45+,medium
U00683,B0050,S022,SL0031,1,1,view,2026-01-19T00:22:00+00:00,US,25-34,low
U00579,B0024,S017,SL0057,1,1,view,2026-01-07T21:42:00+00:00,EU,25-34,medium
U00629,B0010,S009,SL0005,1,0,hide_ad,2026-01-08T12:20:00+00:00,IN,35-44,low
U00678,B0043,S003,SL0006,1,0,no_action,2026-01-09T12:45:00+00:00,IN,45+,medium
U00753,B0067,S009,SL0059,1,1,view,2026-01-11T19:34:00+00:00,US,18-24,low
U00159,B0061,S027,SL0003,1,1,no_action,2026-01-03T14:41:00+00:00,EU,25-34,low
U00632,B0050,S013,SL0052,1,1,add_to_cart,2026-01-21T06:18:00+00:00,EU,25-34,low
U00308,B0038,S028,SL0026,1,0,no_action,2026-01-29T19:32:00+00:00,IN,18-24,low
U00462,B0038,S027,SL0010,1,0,no_action,2026-01-07T10:43:00+00:00,US,18-24,low
U00526,B0049,S005,SL0035,1,1,no_action,2026-01-09T06:31:00+00:00,IN,35-44,low
U00519,B0010,S007,SL0059,1,1,no_action,2026-01-08T06:33:00+00:00,US,35-44,low
U00158,B0008,S017,SL0050,1,1,no_action,2026-01-04T13:32:00+00:00,IN,25-34,medium
U00657,B0014,S027,SL0011,1,0,no_action,2026-01-21T02:05:00+00:00,EU,18-24,low
U00573,B0036,S008,SL0018,1,1,purchase,2026-01-22T11:51:00+00:00,IN,18-24,medium
U00600,B0009,S015,SL0005,1,1,view,2026-01-20T03:42:00+00:00,IN,18-24,medium
U00494,B0030,S013,SL0006,1,0,no_action,2026-01-17T20:57:00+00:00,US,18-24,low
U00474,B0032,S003,SL0029,1,0,no_action,2026-01-06T06:45:00+00:00,US,25-34,medium
U00223,B0043,S017,SL0034,1,0,no_action,2026-01-09T02:54:00+00:00,IN,45+,medium
U00479,B0040,S021,SL0014,1,0,no_action,2026-01-01T16:55:00+00:00,IN,35-44,low
U00225,B0034,S020,SL0017,1,0,no_action,2026-01-02T17:17:00+00:00,US,25-34,medium
U00705,B0021,S021,SL0006,1,1,no_action,2026-01-03T03:19:00+00:00,US,35-44,low
U00041,B0010,S025,SL0048,1,0,hide_ad,2026-01-12T22:52:00+00:00,IN,13-17,low
U00008,B0028,S029,SL0016,1,1,click,2026-01-20T19:56:00+00:00,EU,18-24,low
U00584,B0026,S029,SL0030,1,0,no_action,2026-01-23T13:52:00+00:00,IN,45+,low
U00575,B0036,S010,SL0023,1,1,click,2026-01-11T18:25:00+00:00,EU,45+,medium
U00448,B0017,S005,SL0012,1,0,no_action,2026-01-02T15:25:00+00:00,IN,18-24,low
U00453,B0045,S003,SL0033,1,0,no_action,2026-01-24T11:02:00+00:00,EU,13-17,medium
U00028,B0033,S024,SL0044,1,1,view,2026-01-21T00:24:00+00:00,US,18-24,low
U00671,B0012,S014,SL0055,1,1,no_action,2026-01-08T16:43:00+00:00,US,45+,low
U00678,B0040,S015,SL0009,1,0,hide_ad,2026-01-08T08:36:00+00:00,IN,45+,medium
U00165,B0067,S009,SL0031,1,1,no_action,2026-01-26T03:07:00+00:00,IN,45+,low
U00013,B0029,S008,SL0031,1,1,view,2026-01-05T00:06:00+00:00,IN,45+,medium
U00421,B0021,S017,SL0060,1,1,no_action,2026-01-11T03:53:00+00:00,IN,13-17,medium
U00203,B0030,S008,SL0027,1,0,no_action,2026-01-04T08:33:00+00:00,IN,18-24,medium
U00103,B0015,S018,SL0036,1,1,no_action,2026-01-11T23:04:00+00:00,US,13-17,low
U00091,B0067,S023,SL0052,1,1,no_action,2026-01-20T10:53:00+00:00,US,18-24,low
U00528,B0059,S011,SL0051,1,0,no_action,2026-01-30T08:45:00+00:00,AE,25-34,medium
U00288,B0040,S018,SL0051,1,0,hide_ad,2026-01-10T23:06:00+00:00,IN,35-44,low
U00612,B0041,S029,SL0032,1,1,view,2026-01-08T17:56:00+00:00,IN,45+,low
U00252,B0032,S024,SL0024,1,0,no_action,2026-01-25T20:07:00+00:00,EU,18-24,low
U00499,B0035,S006,SL0019,1,1,no_action,2026-01-10T01:36:00+00:00,IN,35-44,medium
U00218,B0065,S010,SL0053,1,1,no_action,2026-01-08T20:52:00+00:00,US,35-44,medium
U00444,B0053,S007,SL0060,1,1,view,2026-01-06T14:18:00+00:00,US,13-17,low
U00560,B0001,S016,SL0005,1,0,no_action,2026-01-21T05:17:00+00:00,IN,18-24,medium
U00275,B0031,S012,SL0041,1,0,no_action,2026-01-20T12:20:00+00:00,IN,35-44,low
U00711,B0011,S009,SL0031,1,0,no_action,2026-01-30T14:38:00+00:00,AE,18-24,low
U00512,B0018,S017,SL0058,1,1,no_action,2026-01-25T22:26:00+00:00,EU,45+,medium
U00162,B0049,S017,SL0025,1,0,no_action,2026-01-02T14:31:00+00:00,AE,18-24,medium
U00720,B0002,S017,SL0039,1,1,no_action,2026-01-24T22:52:00+00:00,AE,18-24,medium
U00399,B0009,S013,SL0017,1,1,view,2026-01-20T16:48:00+00:00,IN,18-24,low
U00578,B0010,S022,SL0002,1,0,no_action,2026-01-02T09:49:00+00:00,IN,35-44,low
U00277,B0053,S008,SL0020,1,1,no_action,2026-01-11T12:27:00+00:00,US,25-34,medium
U00019,B0019,S003,SL0044,1,0,no_action,2026-01-18T09:08:00+00:00,EU,25-34,medium
U00451,B0065,S002,SL0016,1,1,no_action,2026-01-29T00:04:00+00:00,US,13-17,medium
U00407,B0038,S029,SL0060,1,0,no_action,2026-01-29T16:34:00+00:00,US,25-34,low
U00580,B0050,S009,SL0021,1,1,no_action,2026-01-24T23:06:00+00:00,US,18-24,low
U00590,B0061,S002,SL0037,1,1,no_action,2026-01-11T07:42:00+00:00,US,13-17,medium
U00551,B0061,S004,SL0009,1,1,add_to_cart,2026-01-15T03:40:00+00:00,IN,35-44,high
U00404,B0004,S020,SL0040,1,1,click,2026-01-03T21:31:00+00:00,US,25-34,medium
U00005,B0039,S010,SL0001,1,0,no_action,2026-01-04T04:05:00+00:00,US,18-24,medium
U00474,B0023,S016,SL0013,1,0,no_action,2026-01-24T05:09:00+00:00,US,25-34,medium
U00760,B0068,S023,SL0021,1,0,no_action,2026-01-08T16:14:00+00:00,IN,35-44,low
U00730,B0057,S008,SL0051,1,1,no_action,2026-01-07T05:23:00+00:00,IN,18-24,medium
U00066,B0055,S006,SL0042,1,1,no_action,2026-01-05T22:31:00+00:00,IN,45+,medium
U00700,B0019,S012,SL0001,1,0,no_action,2026-01-18T00:02:00+00:00,US,25-34,low
U00116,B0057,S013,SL0055,1,1,view,2026-01-03T11:27:00+00:00,EU,45+,low
U00066,B0067,S015,SL0046,1,1,view,2026-01-30T05:13:00+00:00,IN,45+,medium
U00022,B0058,S027,SL0014,1,1,no_action,2026-01-13T04:27:00+00:00,IN,25-34,low
U00409,B0011,S002,SL0017,1,1,view,2026-01-19T02:57:00+00:00,US,18-24,medium
U00142,B0070,S025,SL0056,1,1,no_action,2026-01-29T14:14:00+00:00,IN,35-44,low
U00498,B0023,S011,SL0014,1,0,no_action,2026-01-15T23:37:00+00:00,IN,18-24,medium
U00374,B0063,S027,SL0039,1,1,no_action,2026-01-07T23:01:00+00:00,US,35-44,low
U00682,B0030,S013,SL0049,1,0,no_action,2026-01-24T08:17:00+00:00,US,13-17,low
U00169,B0021,S004,SL0060,1,1,view,2026-01-16T06:40:00+00:00,US,25-34,high
U00213,B0038,S015,SL0021,1,0,no_action,2026-01-23T20:56:00+00:00,US,25-34,medium
U00415,B0041,S024,SL0024,1,0,no_action,2026-01-09T07:45:00+00:00,US,18-24,low
U00112,B0023,S015,SL0024,1,0,no_action,2026-01-03T04:35:00+00:00,US,35-44,medium
U00367,B0038,S002,SL0056,1,0,no_action,2026-01-23T13:35:00+00:00,EU,35-44,medium
U00478,B0005,S030,SL0024,1,1,view,2026-01-21T23:17:00+00:00,IN,13-17,medium
U00494,B0017,S023,SL0035,1,1,no_action,2026-01-29T03:10:00+00:00,US,18-24,low
U00375,B0023,S027,SL0038,1,0,no_action,2026-01-11T14:54:00+00:00,US,25-34,low
U00081,B0014,S028,SL0021,1,1,click,2026-01-22T17:56:00+00:00,IN,18-24,low
U00207,B0040,S022,SL0054,1,0,hide_ad,2026-01-15T23:44:00+00:00,US,45+,low
U00058,B0050,S015,SL0041,1,1,view,2026-01-20T20:07:00+00:00,IN,35-44,medium
U00755,B0064,S030,SL0050,1,1,no_action,2026-01-05T14:28:00+00:00,IN,18-24,medium
U00466,B0005,S001,SL0034,1,1,no_action,2026-01-27T06:36:00+00:00,IN,35-44,low
U00255,B0059,S010,SL0041,1,0,no_action,2026-01-22T12:20:00+00:00,US,18-24,medium
U00242,B0009,S012,SL0010,1,1,click,2026-01-14T23:30:00+00:00,EU,25-34,low
U00045,B0055,S010,SL0047,1,0,no_action,2026-01-20T11:02:00+00:00,EU,13-17,medium
U00379,B0040,S005,SL0045,1,0,hide_ad,2026-01-21T07:52:00+00:00,IN,18-24,low
U00048,B0069,S014,SL0006,1,1,no_action,2026-01-23T21:35:00+00:00,US,25-34,low
U00562,B0066,S007,SL0055,1,1,view,2026-01-08T15:57:00+00:00,US,18-24,low
U00161,B0010,S021,SL0058,1,0,hide_ad,2026-01-24T17:38:00+00:00,US,25-34,low
U00081,B0047,S025,SL0008,1,0,no_action,2026-01-11T10:53:00+00:00,IN,18-24,low
U00094,B0052,S022,SL0019,1,0,no_action,2026-01-13T13:26:00+00:00,IN,13-17,low
U00023,B0062,S019,SL0009,1,0,no_action,2026-01-23T10:32:00+00:00,AE,18-24,medium
U00316,B0035,S020,SL0007,1,1,no_action,2026-01-05T23:31:00+00:00,US,13-17,medium
U00048,B0034,S011,SL0013,1,0,no_action,2026-01-22T14:20:00+00:00,US,25-34,medium
U00065,B0066,S006,SL0055,1,1,no_action,2026-01-16T17:13:00+00:00,IN,13-17,medium
U00176,B0006,S010,SL0050,1,1,no_action,2026-01-20T15:03:00+00:00,US,25-34,medium
U00449,B0066,S007,SL0016,1,1,view,2026-01-23T07:30:00+00:00,US,45+,low
U00177,B0020,S017,SL0008,1,1,no_action,2026-01-11T03:02:00+00:00,IN,25-34,medium
U00327,B0035,S010,SL0009,1,1,click,2026-01-28T16:01:00+00:00,EU,25-34,medium
U00344,B0029,S015,SL0008,1,1,click,2026-01-29T09:47:00+00:00,IN,35-44,medium
U00479,B0061,S014,SL0060,1,1,view,2026-01-23T06:55:00+00:00,IN,35-44,low
U00038,B0058,S020,SL0042,1,1,no_action,2026-01-14T13:19:00+00:00,IN,45+,medium
U00792,B0038,S011,SL0002,1,0,no_action,2026-01-26T12:47:00+00:00,IN,13-17,medium
U00075,B0061,S020,SL0004,1,1,no_action,2026-01-22T21:39:00+00:00,US,25-34,medium
U00794,B0059,S021,SL0042,1,0,no_action,2026-01-26T06:21:00+00:00,US,18-24,low
U00229,B0016,S016,SL0058,1,0,no_action,2026-01-15T04:40:00+00:00,IN,35-44,medium
U00334,B0069,S021,SL0024,1,1,view,2026-01-28T05:18:00+00:00,EU,35-44,low
U00054,B0067,S008,SL0006,1,1,no_action,2026-01-04T02:55:00+00:00,IN,45+,medium
U00294,B0036,S010,SL0050,1,1,no_action,2026-01-14T04:13:00+00:00,US,18-24,medium
U00720,B0058,S022,SL0057,1,0,no_action,2026-01-05T09:13:00+00:00,AE,18-24,low
U00546,B0054,S023,SL0004,1,0,no_action,2026-01-02T08:11:00+00:00,IN,25-34,low
U00499,B0041,S016,SL0049,1,1,no_action,2026-01-02T04:42:00+00:00,IN,35-44,medium
U00295,B0044,S012,SL0020,1,1,no_action,2026-01-19T22:01:00+00:00,EU,25-34,low
U00741,B0057,S002,SL0021,1,1,view,2026-01-03T07:27:00+00:00,US,35-44,medium
U00623,B0047,S002,SL0015,1,0,hide_ad,2026-01-25T00:36:00+00:00,AE,25-34,medium
U00202,B0041,S023,SL0025,1,0,no_action,2026-01-06T16:16:00+00:00,AE,25-34,low
U00482,B0047,S020,SL0008,1,1,no_action,2026-01-06T18:56:00+00:00,US,18-24,medium
U00318,B0067,S013,SL0008,1,1,no_action,2026-01-11T10:37:00+00:00,IN,35-44,low
U00160,B0055,S024,SL0035,1,0,no_action,2026-01-23T16:36:00+00:00,EU,25-34,low
U00525,B0003,S017,SL0054,1,1,no_action,2026-01-21T14:51:00+00:00,US,18-24,medium
U00332,B0018,S021,SL0020,1,0,no_action,2026-01-19T01:08:00+00:00,US,25-34,low
U00079,B0021,S014,SL0053,1,1,add_to_cart,2026-01-29T16:34:00+00:00,IN,25-34,low
U00691,B0034,S006,SL0024,1,0,no_action,2026-01-22T23:34:00+00:00,US,13-17,medium
U00485,B0064,S023,SL0027,1,1,view,2026-01-18T20:15:00+00:00,US,45+,low
U00443,B0018,S013,SL0040,1,1,no_action,2026-01-23T09:10:00+00:00,EU,18-24,low
U00800,B0006,S023,SL0049,1,1,no_action,2026-01-02T15:59:00+00:00,EU,18-24,low
U00568,B0058,S024,SL0005,1,0,no_action,2026-01-16T18:53:00+00:00,US,18-24,low
U00784,B0007,S013,SL0008,1,0,no_action,2026-01-24T00:15:00+00:00,IN,18-24,low
U00568,B0058,S003,SL0048,1,0,no_action,2026-01-27T02:25:00+00:00,US,18-24,medium
U00136,B0042,S030,SL0025,1,1,no_action,2026-01-30T08:05:00+00:00,US,18-24,medium
U00386,B0027,S029,SL0024,1,1,no_action,2026-01-04T16:24:00+00:00,AE,35-44,low
U00408,B0066,S028,SL0048,1,1,view,2026-01-15T03:36:00+00:00,EU,25-34,low
U00237,B0031,S002,SL0016,1,0,no_action,2026-01-20T16:33:00+00:00,IN,18-24,medium
U00248,B0006,S013,SL0047,1,1,no_action,2026-01-09T14:43:00+00:00,IN,35-44,low
U00478,B0012,S006,SL0049,1,1,view,2026-01-27T01:32:00+00:00,IN,13-17,medium
U00330,B0007,S020,SL0057,1,0,no_action,2026-01-25T19:50:00+00:00,US,45+,medium
U00091,B0004,S019,SL0015,1,1,no_action,2026-01-19T11:49:00+00:00,US,18-24,medium
U00466,B0026,S024,SL0036,1,0,no_action,2026-01-28T15:47:00+00:00,IN,35-44,low
U00478,B0037,S015,SL0039,1,1,view,2026-01-19T05:54:00+00:00,IN,13-17,medium
U00654,B0026,S019,SL0027,1,0,no_action,2026-01-21T03:28:00+00:00,US,45+,medium
U00083,B0067,S019,SL0012,1,1,no_action,2026-01-01T22:10:00+00:00,EU,45+,medium
